Issuer,ASVI,mean_SVI,week_-9,week_-8,week_-7,week_-6,week_-5,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,Trade_Date
ServiceMaster Global Holdings,15.201805169084134,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,20.0,20.0,0.0,0.0,21.0,0.0,19.0,0.0,2014-06-26
ServiceNow,0.5070447508403668,29.25,20.0,24.0,29.0,32.0,29.0,25.0,28.0,23.0,44.0,100.0,51.0,34.0,34.0,37.0,48.0,26.0,38.0,28.0,28.0,2012-06-29
ServiceSource International,15.717618233614914,16.75,0.0,0.0,0.0,34.0,0.0,0.0,0.0,33.0,67.0,100.0,33.0,33.0,100.0,35.0,69.0,0.0,0.0,0.0,99.0,2011-03-25
Services Acquisition Corp. International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-29
Shake Shack,0.6405032045243755,26.5,16.0,16.0,17.0,17.0,22.0,56.0,25.0,22.0,37.0,100.0,52.0,30.0,30.0,28.0,27.0,29.0,25.0,23.0,24.0,2015-01-30
Shanda Games Limited,13.997832948091215,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,12.0,12.0,24.0,12.0,0.0,12.0,11.0,0.0,0.0,2009-09-25
Shanda Interactive Entertainment,15.009433329466965,8.375,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2004-05-11
ShangPharma,13.45883704259595,6.75,0.0,0.0,0.0,0.0,7.0,0.0,13.0,27.0,7.0,100.0,40.0,7.0,26.0,13.0,7.0,6.0,19.0,0.0,7.0,2010-10-19
Shift4 Payments,0.6931457519915778,4.25,2.0,4.0,5.0,3.0,1.0,4.0,1.0,9.0,7.0,100.0,57.0,21.0,20.0,12.0,18.0,13.0,23.0,14.0,18.0,2020-06-05
ShockWave Medical,0.9219884088330859,20.125,16.0,7.0,19.0,21.0,9.0,16.0,26.0,19.0,44.0,100.0,52.0,41.0,26.0,31.0,9.0,35.0,27.0,52.0,76.0,2019-03-07
Shopify,0.11034803975593288,62.25,58.0,59.0,55.0,59.0,71.0,64.0,61.0,62.0,67.0,96.0,73.0,67.0,67.0,71.0,68.0,67.0,68.0,74.0,72.0,2015-05-21
Shopping.com,-0.037740313737837816,26.125,28.0,17.0,34.0,26.0,28.0,16.0,24.0,38.0,26.0,71.0,46.0,44.0,28.0,74.0,64.0,84.0,88.0,35.0,33.0,2004-10-25
ShoreTel,0.5798184166815252,61.125,34.0,58.0,56.0,65.0,32.0,55.0,67.0,56.0,100.0,90.0,54.0,42.0,59.0,68.0,54.0,64.0,66.0,53.0,58.0,2007-07-02
ShotSpotter,-0.10536047862080267,34.25,23.0,20.0,60.0,23.0,34.0,26.0,41.0,43.0,27.0,82.0,41.0,46.0,37.0,46.0,30.0,34.0,29.0,43.0,24.0,2017-06-07
Shutterfly,-0.02353049187309697,42.0,49.0,41.0,43.0,43.0,44.0,39.0,41.0,43.0,42.0,46.0,41.0,43.0,48.0,48.0,54.0,46.0,51.0,55.0,81.0,2006-09-28
Shutterstock,0.07061755889909893,83.25,74.0,78.0,80.0,84.0,78.0,85.0,86.0,87.0,88.0,94.0,93.0,93.0,85.0,89.0,91.0,94.0,98.0,95.0,93.0,2012-10-11
SiTime,0.6744548658567187,32.625,8.0,21.0,13.0,34.0,21.0,53.0,33.0,33.0,53.0,100.0,53.0,66.0,50.0,51.0,45.0,13.0,49.0,23.0,28.0,2019-11-21
Sientra,0.38395883504879125,54.25,37.0,45.0,49.0,45.0,62.0,76.0,31.0,57.0,69.0,100.0,80.0,59.0,60.0,34.0,54.0,69.0,44.0,24.0,37.0,2014-10-29
Signal Genetics,1.2851976877839832,15.75,17.0,17.0,9.0,0.0,17.0,27.0,9.0,0.0,47.0,29.0,19.0,10.0,0.0,19.0,10.0,38.0,30.0,9.0,9.0,2014-06-18
Silicon Motion Technology,16.023785081377184,22.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,91.0,91.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,100.0,82.0,2005-06-29
Silk Road Medical,0.9808285585678127,11.25,10.0,6.0,6.0,6.0,14.0,14.0,8.0,12.0,24.0,100.0,59.0,23.0,26.0,24.0,16.0,22.0,12.0,18.0,18.0,2019-04-04
Silver Bay Realty Trust,1.7272199203134626,14.5,32.0,8.0,16.0,0.0,0.0,8.0,31.0,8.0,45.0,83.0,100.0,26.0,49.0,81.0,51.0,29.0,14.0,72.0,0.0,2012-12-14
Silver Run Acquisition,12.611541086966117,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,34.0,3.0,14.0,18.0,0.0,17.0,3.0,3.0,14.0,2016-02-24
Silver Run Acquisition Corp II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,13.0,13.0,2017-03-24
Silver Spring Networks,0.7884569967280832,20.625,14.0,19.0,24.0,12.0,15.0,15.0,9.0,38.0,33.0,100.0,31.0,24.0,18.0,12.0,14.0,12.0,15.0,24.0,19.0,2013-03-13
Silvergate Capital,15.039286283703994,5.625,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,34.0,100.0,78.0,68.0,11.0,0.0,23.0,34.0,0.0,12.0,11.0,2019-11-07
SinoTech Energy Limited,16.118095750958314,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-03
Sirtris,0.4547359356698357,17.25,23.0,19.0,30.0,10.0,9.0,9.0,14.0,21.0,26.0,55.0,34.0,30.0,17.0,9.0,21.0,0.0,43.0,100.0,22.0,2007-05-22
SiteOne Landscape Supply,0.6588579986413006,52.5,22.0,36.0,42.0,48.0,56.0,47.0,71.0,34.0,86.0,100.0,65.0,90.0,54.0,89.0,39.0,57.0,46.0,52.0,48.0,2016-05-12
Skilled Health Group,0.0,24.625,0.0,0.0,0.0,0.0,100.0,0.0,48.0,49.0,0.0,45.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,2007-05-14
Skillful Craftsman Education Technology,15.096444681204078,6.5,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,36.0,100.0,9.0,18.0,0.0,9.0,9.0,17.0,0.0,0.0,0.0,2020-07-23
Skullcandy,0.01047129767431354,47.375,48.0,50.0,49.0,46.0,47.0,49.0,43.0,47.0,48.0,53.0,55.0,52.0,47.0,50.0,48.0,48.0,45.0,49.0,53.0,2011-07-20
Sky Solar Holdings,1.366091057884303,25.25,0.0,26.0,0.0,26.0,0.0,0.0,25.0,76.0,49.0,50.0,100.0,25.0,0.0,0.0,26.0,28.0,54.0,24.0,0.0,2014-11-13
Sky-mobi Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,100.0,0.0,0.0,0.0,94.0,0.0,31.0,0.0,0.0,2010-12-10
Slack Technologies,0.9808282113462532,7.0,4.0,6.0,7.0,4.0,6.0,4.0,6.0,7.0,16.0,100.0,29.0,14.0,15.0,12.0,8.0,8.0,7.0,8.0,9.0,2019-06-20
Smart & Final Stores,1.21109002133498,33.375,0.0,40.0,0.0,39.0,0.0,38.0,19.0,37.0,94.0,92.0,0.0,55.0,36.0,0.0,0.0,18.0,18.0,18.0,36.0,2014-09-24
Smart Move,0.11232917011378163,69.5,87.0,89.0,87.0,65.0,43.0,71.0,49.0,72.0,80.0,57.0,70.0,26.0,25.0,88.0,77.0,45.0,88.0,48.0,94.0,2006-12-06
Smart Sand,0.4789991004442071,45.0,46.0,34.0,56.0,59.0,22.0,55.0,37.0,30.0,67.0,100.0,61.0,61.0,68.0,38.0,62.0,38.0,45.0,38.0,43.0,2016-11-04
Smartsheet,0.07061755889909893,83.0,82.0,81.0,84.0,77.0,79.0,90.0,83.0,82.0,88.0,100.0,87.0,83.0,83.0,83.0,75.0,86.0,83.0,78.0,76.0,2018-04-27
SmileDirectClub,0.2451223976465262,36.25,38.0,30.0,33.0,36.0,30.0,39.0,40.0,36.0,46.0,100.0,50.0,31.0,37.0,43.0,45.0,38.0,42.0,36.0,42.0,2019-09-12
Snap,-0.007782139230815055,64.25,70.0,67.0,67.0,63.0,62.0,66.0,63.0,62.0,64.0,100.0,82.0,70.0,69.0,70.0,64.0,65.0,70.0,63.0,64.0,2017-03-02
So-Young International,14.346139397261567,6.375,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,100.0,50.0,0.0,0.0,34.0,16.0,0.0,0.0,17.0,17.0,2019-05-02
Social Capital Hedosophia Holdings,0.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,0.0,100.0,54.0,9.0,9.0,18.0,18.0,9.0,9.0,9.0,0.0,2017-09-14
Social Capital Hedosophia Holdings Corp. II,14.403297778421795,6.875,0.0,19.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-28
Social Capital Hedosophia Holdings Corp. III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,2020-04-22
Software Acquisition Group,0.0,23.625,56.0,0.0,0.0,27.0,27.0,27.0,81.0,0.0,27.0,82.0,53.0,54.0,0.0,28.0,30.0,29.0,53.0,0.0,0.0,2019-11-20
Sogou,0.3126833066778416,40.375,47.0,42.0,40.0,34.0,38.0,39.0,35.0,41.0,54.0,100.0,49.0,53.0,44.0,42.0,38.0,37.0,33.0,39.0,38.0,2017-11-09
Sol-Gel Technologies,16.118095750958314,16.875,0.0,0.0,0.0,0.0,0.0,18.0,17.0,0.0,100.0,51.0,50.0,34.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,2018-02-01
Solar Capital,0.3646430524768083,49.625,53.0,44.0,47.0,12.0,58.0,45.0,64.0,55.0,72.0,93.0,59.0,56.0,57.0,57.0,43.0,53.0,41.0,35.0,49.0,2010-02-09
SolarCity,0.5389962626375566,17.25,29.0,19.0,17.0,10.0,12.0,20.0,12.0,18.0,30.0,100.0,27.0,16.0,18.0,25.0,23.0,17.0,23.0,17.0,20.0,2012-12-13
SolarEdge Technologies,2.098488386869403,18.125,0.0,0.0,13.0,0.0,14.0,39.0,0.0,26.0,53.0,100.0,54.0,13.0,13.0,26.0,53.0,26.0,39.0,13.0,26.0,2015-03-26
SolarWinds,0.10367841292276925,60.375,65.0,61.0,64.0,51.0,57.0,56.0,58.0,70.0,66.0,100.0,60.0,62.0,57.0,61.0,47.0,50.0,50.0,49.0,56.0,2009-05-19
Solarfun Power Holdings,16.001561947061912,11.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,63.0,0.0,32.0,0.0,82.0,0.0,0.0,0.0,0.0,27.0,2006-12-19
Solaris Oilfield Infrastructure,15.830413711839864,24.75,0.0,73.0,25.0,25.0,0.0,0.0,0.0,0.0,75.0,100.0,80.0,27.0,0.0,0.0,54.0,51.0,27.0,27.0,53.0,2017-05-12
Solazyme,0.4700034625791294,24.25,15.0,24.0,22.0,13.0,25.0,33.0,18.0,23.0,36.0,100.0,64.0,33.0,34.0,38.0,19.0,22.0,30.0,12.0,17.0,2011-05-26
Solera Holdings,15.226497775576945,5.125,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,100.0,25.0,0.0,50.0,12.0,0.0,13.0,25.0,25.0,0.0,2007-05-10
Solid Biosciences,0.8649967138030368,9.25,4.0,8.0,2.0,9.0,7.0,12.0,9.0,8.0,19.0,100.0,37.0,14.0,15.0,18.0,12.0,24.0,59.0,31.0,23.0,2018-01-26
Somaxon Pharmaceuticals,16.118095750958314,29.25,36.0,36.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2005-12-14
Sonim Technologies,0.8517520315699572,44.25,25.0,62.0,38.0,38.0,25.0,25.0,65.0,26.0,75.0,100.0,88.0,25.0,13.0,62.0,37.0,87.0,38.0,38.0,75.0,2019-05-10
Sonos,0.057158397500084224,37.375,31.0,46.0,36.0,32.0,31.0,30.0,39.0,49.0,36.0,41.0,36.0,31.0,32.0,35.0,33.0,35.0,31.0,31.0,31.0,2018-08-02
SouFun Holdings Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2010-09-17
SoundBite Communications,0.21551957712063752,38.0,28.0,0.0,0.0,52.0,0.0,51.0,52.0,100.0,49.0,50.0,96.0,22.0,24.0,23.0,70.0,24.0,0.0,31.0,28.0,2007-11-01
Sourcefire,0.7369496475680526,40.5,0.0,16.0,42.0,36.0,57.0,20.0,31.0,52.0,70.0,100.0,80.0,59.0,63.0,58.0,35.0,29.0,43.0,39.0,44.0,2007-03-08
South Mountain Merger,0.0,4.25,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,100.0,17.0,0.0,0.0,51.0,0.0,0.0,17.0,0.0,0.0,2019-06-20
South Plains Financial,1.8152887706259537,12.625,0.0,14.0,0.0,0.0,0.0,14.0,15.0,15.0,43.0,100.0,29.0,14.0,0.0,28.0,14.0,0.0,14.0,14.0,43.0,2019-05-09
Spansion,0.3587779306680301,47.125,43.0,46.0,33.0,50.0,49.0,16.0,52.0,63.0,68.0,100.0,86.0,47.0,48.0,35.0,74.0,53.0,76.0,63.0,52.0,2005-12-15
Spark Energy,-0.045809529035026664,69.125,48.0,69.0,65.0,69.0,81.0,63.0,79.0,63.0,64.0,83.0,63.0,77.0,54.0,66.0,56.0,60.0,65.0,76.0,80.0,2014-07-29
Spark Therapeutics,1.2130220010255917,14.5,8.0,4.0,15.0,10.0,2.0,14.0,22.0,12.0,37.0,78.0,41.0,14.0,20.0,14.0,17.0,10.0,16.0,25.0,27.0,2015-01-30
Spartan Energy Acquisition,14.648420115681892,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,100.0,22.0,11.0,11.0,11.0,11.0,0.0,11.0,0.0,0.0,2018-08-10
Specialty Underwriters' Alliance,15.803385043104912,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2004-11-17
Spero Therapeutics,0.9509759288996253,18.375,11.0,17.0,6.0,6.0,17.0,17.0,17.0,23.0,44.0,100.0,43.0,16.0,16.0,5.0,27.0,11.0,11.0,6.0,0.0,2017-11-02
Spirit AeroSystems Holdings,15.573368647930426,9.875,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,58.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2006-11-20
Spirit Airlines,0.06995857881451073,69.125,70.0,71.0,66.0,66.0,69.0,69.0,67.0,71.0,74.0,73.0,70.0,83.0,77.0,95.0,82.0,82.0,88.0,86.0,91.0,2011-05-26
Spirit Finance,15.201805169084134,26.875,0.0,84.0,49.0,42.0,0.0,0.0,0.0,0.0,40.0,81.0,0.0,56.0,40.0,0.0,37.0,73.0,0.0,73.0,36.0,2004-12-15
Spirit Realty Capital,1.078808884901954,8.625,0.0,9.0,0.0,9.0,9.0,0.0,9.0,8.0,25.0,100.0,58.0,0.0,0.0,24.0,0.0,8.0,23.0,16.0,8.0,2012-09-20
Spirit of Texas Bancshares,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2018-05-04
Splunk,0.04138520474298657,35.75,31.0,34.0,35.0,36.0,38.0,32.0,38.0,36.0,37.0,100.0,60.0,42.0,42.0,42.0,44.0,37.0,41.0,39.0,43.0,2012-04-19
Sprague Resources LP,15.150511887854474,6.375,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,100.0,13.0,12.0,12.0,12.0,0.0,0.0,0.0,25.0,0.0,2013-10-25
Spreadtrum Communications,14.771022387607022,12.625,27.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,26.0,100.0,26.0,77.0,26.0,0.0,51.0,26.0,0.0,25.0,0.0,2007-06-26
Spring Bank Pharmaceuticals,0.6931469241497874,34.25,0.0,19.0,97.0,79.0,0.0,20.0,20.0,0.0,39.0,100.0,19.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,21.0,2016-05-06
Springleaf Holdings,14.80876270134486,6.875,0.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,27.0,100.0,27.0,36.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,2013-10-16
Sprott Physical Gold Trust,1.3862924861228205,7.875,10.0,0.0,8.0,0.0,0.0,0.0,8.0,31.0,16.0,37.0,83.0,30.0,15.0,8.0,8.0,23.0,61.0,45.0,31.0,2010-02-26
Sprott Physical Platinum and Palladium Trust,0.0,4.375,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,65.0,33.0,100.0,0.0,2012-12-19
Sprout Social,0.17988547796189458,69.5,67.0,74.0,62.0,64.0,70.0,75.0,76.0,53.0,82.0,100.0,77.0,36.0,40.0,71.0,80.0,61.0,63.0,78.0,70.0,2019-12-13
Sprouts Farmers Markets,-0.01242251691213836,44.875,39.0,78.0,59.0,40.0,40.0,20.0,41.0,41.0,40.0,100.0,80.0,20.0,20.0,39.0,0.0,37.0,19.0,19.0,19.0,2013-08-01
Square,0.005899721431052107,84.625,85.0,88.0,85.0,83.0,83.0,85.0,84.0,84.0,85.0,90.0,80.0,87.0,88.0,88.0,85.0,100.0,79.0,79.0,81.0,2015-11-19
Square 1 Financial,0.6931469174021547,27.25,13.0,0.0,0.0,38.0,13.0,25.0,26.0,78.0,38.0,100.0,25.0,13.0,53.0,26.0,39.0,13.0,38.0,54.0,14.0,2014-03-27
Stable Road Acquisition,0.0,4.25,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,37.0,0.0,33.0,2019-11-08
Standard Parking,-0.5648926851922584,35.125,56.0,57.0,41.0,0.0,9.0,65.0,28.0,54.0,27.0,36.0,38.0,18.0,54.0,19.0,38.0,0.0,55.0,47.0,57.0,2004-05-27
Stanley,0.0767337851683676,81.0,83.0,83.0,76.0,81.0,75.0,82.0,80.0,83.0,88.0,87.0,84.0,88.0,82.0,84.0,77.0,87.0,81.0,82.0,88.0,2006-10-17
Star Peak Energy Transition,12.611541086966117,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,22.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2020-08-18
Starboard Value Acquisition,0.0,3.375,0.0,0.0,0.0,0.0,5.0,0.0,18.0,4.0,0.0,27.0,9.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,5.0,2020-09-10
Starent Networks,-0.9886106085707334,20.125,18.0,26.0,17.0,8.0,25.0,31.0,31.0,15.0,8.0,100.0,15.0,16.0,8.0,8.0,24.0,24.0,47.0,0.0,16.0,2007-06-05
Starwood Property Trust,13.710151153416941,4.5,17.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,18.0,43.0,25.0,0.0,16.0,0.0,8.0,40.0,24.0,2009-08-11
State National Bancshares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-09-29
SteadyMed,1.6486579794338434,22.5,0.0,8.0,8.0,25.0,33.0,9.0,16.0,16.0,65.0,100.0,27.0,26.0,17.0,25.0,33.0,8.0,0.0,8.0,33.0,2015-03-20
Stealth BioTherapeutics,1.1314017727815346,33.375,16.0,16.0,9.0,69.0,24.0,32.0,8.0,47.0,62.0,100.0,70.0,15.0,39.0,31.0,24.0,32.0,48.0,16.0,0.0,2019-02-15
StealthGas,14.508658238524095,7.625,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,20.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-10-05
Stellar Acquisition III,0.0,6.125,47.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-19
Stellus Capital Investment,0.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,2012-11-08
Stemline Therapeutics,0.0,7.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,100.0,8.0,16.0,15.0,8.0,0.0,7.0,0.0,0.0,0.0,2013-01-29
Stereotaxis,1.0986119856378989,33.5,21.0,21.0,0.0,43.0,22.0,51.0,43.0,22.0,66.0,85.0,21.0,100.0,20.0,0.0,75.0,37.0,18.0,18.0,22.0,2004-08-11
Sterling Bancorp,0.6608861648158695,41.875,25.0,0.0,25.0,100.0,50.0,38.0,49.0,12.0,61.0,85.0,37.0,48.0,0.0,24.0,38.0,40.0,0.0,36.0,0.0,2017-11-17
Stitch Fix,-0.15415065912332793,77.875,83.0,84.0,78.0,77.0,74.0,89.0,85.0,67.0,69.0,100.0,70.0,64.0,57.0,71.0,69.0,66.0,67.0,67.0,65.0,2017-11-17
Stoke Therapeutics,0.8754679595768566,11.625,3.0,6.0,6.0,6.0,15.0,21.0,9.0,12.0,18.0,100.0,31.0,9.0,15.0,28.0,22.0,13.0,19.0,22.0,12.0,2019-06-19
StoneCastle Financial,15.363073279446223,5.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,93.0,93.0,91.0,0.0,45.0,47.0,0.0,0.0,0.0,0.0,2013-11-07
StoneCo Ltd.,15.444751293772967,9.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,51.0,100.0,75.0,48.0,25.0,0.0,25.0,0.0,0.0,0.0,28.0,2018-10-25
Stonegate Mortgage,0.5861749324430563,40.875,44.0,29.0,30.0,34.0,46.0,57.0,35.0,34.0,62.0,59.0,46.0,47.0,31.0,79.0,52.0,39.0,36.0,37.0,65.0,2013-10-10
Strategic Hotel Capital,0.6931469805600052,31.375,50.0,25.0,0.0,25.0,0.0,25.0,26.0,100.0,50.0,51.0,26.0,26.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2004-06-23
Studio City International Holdings,15.068273812173887,8.625,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,35.0,35.0,34.0,35.0,100.0,35.0,0.0,0.0,35.0,0.0,0.0,2018-10-18
Sucampo Pharmaceuticals,-14.316286451937186,24.75,33.0,0.0,0.0,100.0,65.0,0.0,33.0,0.0,0.0,66.0,33.0,34.0,32.0,31.0,0.0,0.0,29.0,29.0,0.0,2007-08-02
SuccessFactors,0.6161860542386441,60.25,27.0,67.0,40.0,66.0,51.0,57.0,39.0,62.0,100.0,88.0,83.0,18.0,61.0,26.0,8.0,64.0,42.0,58.0,46.0,2007-11-19
Summit Hotel Properties,14.508658238524095,18.625,0.0,0.0,0.0,26.0,0.0,21.0,0.0,82.0,20.0,82.0,20.0,20.0,61.0,20.0,0.0,81.0,100.0,0.0,20.0,2011-02-09
Summit Materials,1.0296189886099238,17.625,18.0,14.0,16.0,14.0,7.0,14.0,16.0,18.0,42.0,100.0,32.0,10.0,19.0,16.0,29.0,27.0,20.0,29.0,22.0,2015-03-12
"Summit Midstream Partners, LP",0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-28
SunCoke Energy,0.5725189946362028,30.375,19.0,13.0,13.0,6.0,32.0,25.0,51.0,64.0,39.0,100.0,45.0,39.0,31.0,50.0,24.0,24.0,12.0,17.0,11.0,2011-07-21
"SunCoke Energy Partners, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-01-18
SunEdison Semiconductor,-0.05406716279080692,11.75,9.0,9.0,19.0,0.0,10.0,19.0,19.0,9.0,9.0,100.0,21.0,42.0,32.0,32.0,43.0,11.0,53.0,11.0,11.0,2014-05-22
SunPower,0.0784716000391108,47.125,66.0,40.0,68.0,52.0,59.0,46.0,42.0,17.0,53.0,100.0,66.0,46.0,74.0,95.0,61.0,25.0,37.0,56.0,61.0,2005-11-16
Sundial Growers,0.5947068275744147,19.0,17.0,11.0,15.0,18.0,3.0,13.0,43.0,20.0,29.0,100.0,75.0,61.0,44.0,40.0,29.0,36.0,25.0,46.0,42.0,2019-08-01
Sunesis Pharmaceuticals,0.0,18.625,0.0,78.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-09-26
Sungy Mobile,15.039286283703994,10.375,0.0,0.0,0.0,0.0,0.0,21.0,21.0,7.0,34.0,100.0,89.0,20.0,21.0,35.0,23.0,15.0,33.0,19.0,32.0,2013-11-22
Sunlands Online Education Group,1.7713500946292036,36.375,33.0,0.0,33.0,0.0,0.0,0.0,97.0,64.0,97.0,97.0,67.0,100.0,65.0,0.0,0.0,33.0,65.0,0.0,33.0,2018-03-23
Sunnova Energy International,16.097893045681612,24.375,0.0,0.0,0.0,0.0,48.0,49.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,2019-07-25
Sunrun,0.026668239969787955,37.75,31.0,32.0,35.0,39.0,40.0,30.0,45.0,43.0,38.0,100.0,45.0,45.0,43.0,41.0,39.0,31.0,34.0,35.0,38.0,2015-08-05
Sunstone Hotel Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-10-20
Suntech Power Holdings,15.816990693309524,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,100.0,0.0,0.0,78.0,94.0,45.0,90.0,0.0,0.0,66.0,2005-12-13
Super League Gaming,1.2396902409953796,13.875,4.0,11.0,10.0,2.0,11.0,11.0,13.0,15.0,38.0,100.0,29.0,13.0,23.0,12.0,12.0,19.0,12.0,20.0,14.0,2019-02-26
Super Micro Computer,-14.375126917328105,13.25,18.0,53.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,100.0,36.0,0.0,0.0,0.0,17.0,30.0,15.0,30.0,0.0,2007-03-28
Superior Drilling Products,15.573368647930426,7.25,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,61.0,98.0,32.0,0.0,0.0,33.0,33.0,33.0,0.0,100.0,2014-05-23
Superior Offshore International,15.039286283703994,7.125,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,34.0,100.0,33.0,34.0,10.0,0.0,31.0,20.0,20.0,0.0,0.0,2007-04-19
Superior Well Services,0.0,8.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0,2005-07-28
